partner_id,date,product_id,price_total,product_uom_qty,qty_delivered,Product,team,customer_residence,customer,Salesperson
619,8/5/2024 12:33,348,300,1,1,Syokimau,Point of Sale,,Ms Sheila Hussain,Sophie Evans-Saunders
619,8/5/2024 12:33,292,1000,2,2,B2C-Fermented sagaa,Point of Sale,,Ms Sheila Hussain,Sophie Evans-Saunders
618,8/5/2024 12:27,248,150,1,1,Kilimani Delivery fee,Point of Sale,,Zoe Wilson-Smith,Sophie Evans-Saunders
618,8/5/2024 12:27,340,250,1,1,Unga Brown,Point of Sale,,Zoe Wilson-Smith,Sophie Evans-Saunders
618,8/5/2024 12:27,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,,Zoe Wilson-Smith,Sophie Evans-Saunders
68,8/5/2024 10:13,244,400,1,1,B2C-Terere,Point of Sale,"CBD,Nairobi",Sheila Gould,Sophie Evans-Saunders
68,8/5/2024 10:13,346,150,1,1, Delivery Cost      ,Point of Sale,"CBD,Nairobi",Sheila Gould,Sophie Evans-Saunders
68,8/5/2024 10:13,251,400,1,1,B2C-Kunde,Point of Sale,"CBD,Nairobi",Sheila Gould,Sophie Evans-Saunders
68,8/5/2024 10:13,243,400,1,1,B2C-Managu,Point of Sale,"CBD,Nairobi",Sheila Gould,Sophie Evans-Saunders
617,8/5/2024 8:27,340,500,2,2,Unga Brown,Point of Sale,,Mr Toby Dixon,Sophie Evans-Saunders
617,8/5/2024 8:27,328,400,1,1,B2C-Fried Omena,Point of Sale,,Mr Toby Dixon,Sophie Evans-Saunders
617,8/5/2024 8:27,347,300,1,1, Delivery Cost      ,Point of Sale,,Mr Toby Dixon,Sophie Evans-Saunders
616,8/5/2024 8:24,347,300,1,1, Delivery Cost      ,Point of Sale,,Denise Edwards-Wright,Sophie Evans-Saunders
616,8/5/2024 8:24,340,500,2,2,Unga Brown,Point of Sale,,Denise Edwards-Wright,Sophie Evans-Saunders
157,8/5/2024 8:16,333,7400,4,4,Dressed chicken(jogoo),Point of Sale,Kamakis,Joyce Hunt-Power,Sophie Evans-Saunders
157,8/5/2024 8:16,226,450,1,1,Kamakis Delivery Cost   ,Point of Sale,Kamakis,Joyce Hunt-Power,Sophie Evans-Saunders
615,8/5/2024 8:14,306,400,1,1,Precooked Kunde and Mitoo mix,Point of Sale,,Mr Damien Watson,Sophie Evans-Saunders
615,8/5/2024 8:14,177,400,1,1,B2C-Mrenda Mito Mix,Point of Sale,,Mr Damien Watson,Sophie Evans-Saunders
615,8/5/2024 8:14,314,250,1,1, Delivery Cost     ,Point of Sale,,Mr Damien Watson,Sophie Evans-Saunders
615,8/5/2024 8:14,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,,Mr Damien Watson,Sophie Evans-Saunders
614,8/5/2024 8:09,340,250,1,1,Unga Brown,Point of Sale,,Brian Hayes,Sophie Evans-Saunders
613,8/5/2024 8:05,243,400,1,1,B2C-Managu,Point of Sale,,Gregory Pickering,Sophie Evans-Saunders
613,8/5/2024 8:05,251,400,1,1,B2C-Kunde,Point of Sale,,Gregory Pickering,Sophie Evans-Saunders
613,8/5/2024 8:05,244,400,1,1,B2C-Terere,Point of Sale,,Gregory Pickering,Sophie Evans-Saunders
613,8/5/2024 8:05,347,300,1,1, Delivery Cost      ,Point of Sale,,Gregory Pickering,Sophie Evans-Saunders
613,8/5/2024 8:05,319,800,2,2,B2C-Managu Terere,Point of Sale,,Gregory Pickering,Sophie Evans-Saunders
107,8/5/2024 7:51,340,250,1,1,Unga Brown,Point of Sale,Kilimani,Alexandra Turner,Sophie Evans-Saunders
107,8/5/2024 7:51,251,400,1,1,B2C-Kunde,Point of Sale,Kilimani,Alexandra Turner,Sophie Evans-Saunders
107,8/5/2024 7:51,248,150,1,1,Kilimani Delivery fee,Point of Sale,Kilimani,Alexandra Turner,Sophie Evans-Saunders
107,8/5/2024 7:51,319,400,1,1,B2C-Managu Terere,Point of Sale,Kilimani,Alexandra Turner,Sophie Evans-Saunders
107,8/5/2024 7:51,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,Kilimani,Alexandra Turner,Sophie Evans-Saunders
107,8/5/2024 7:51,242,350,1,1,B2C-Githeri,Point of Sale,Kilimani,Alexandra Turner,Sophie Evans-Saunders
612,8/4/2024 9:24,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,,Carly Taylor,Sophie Evans-Saunders
612,8/4/2024 9:24,346,150,1,1, Delivery Cost      ,Point of Sale,,Carly Taylor,Sophie Evans-Saunders
611,8/4/2024 9:13,244,1600,4,4,B2C-Terere,Point of Sale,,Wendy Morris-Evans,Sophie Evans-Saunders
611,8/4/2024 9:13,243,1600,4,4,B2C-Managu,Point of Sale,,Wendy Morris-Evans,Sophie Evans-Saunders
611,8/4/2024 9:13,251,1600,4,4,B2C-Kunde,Point of Sale,,Wendy Morris-Evans,Sophie Evans-Saunders
611,8/4/2024 9:13,347,700,1,1, Delivery Cost      ,Point of Sale,,Wendy Morris-Evans,Sophie Evans-Saunders
610,8/4/2024 8:59,292,500,1,1,B2C-Fermented sagaa,Point of Sale,,Ms Georgia O'Connor,Sophie Evans-Saunders
610,8/4/2024 8:59,176,300,1,1,B2C-Beans,Point of Sale,,Ms Georgia O'Connor,Sophie Evans-Saunders
610,8/4/2024 8:59,346,150,1,1, Delivery Cost      ,Point of Sale,,Ms Georgia O'Connor,Sophie Evans-Saunders
610,8/4/2024 8:59,251,400,1,1,B2C-Kunde,Point of Sale,,Ms Georgia O'Connor,Sophie Evans-Saunders
610,8/4/2024 8:59,242,350,1,1,B2C-Githeri,Point of Sale,,Ms Georgia O'Connor,Sophie Evans-Saunders
609,8/4/2024 8:54,345,200,1,1, Delivery Cost      ,Point of Sale,,Jacob Miller-Ashton,Sophie Evans-Saunders
609,8/4/2024 8:54,243,400,1,1,B2C-Managu,Point of Sale,,Jacob Miller-Ashton,Sophie Evans-Saunders
609,8/4/2024 8:54,319,400,1,1,B2C-Managu Terere,Point of Sale,,Jacob Miller-Ashton,Sophie Evans-Saunders
609,8/4/2024 8:54,327,400,1,1,B2C-Terere Kunde,Point of Sale,,Jacob Miller-Ashton,Sophie Evans-Saunders
609,8/4/2024 8:54,183,400,1,1,B2C-Kunde Mrenda,Point of Sale,,Jacob Miller-Ashton,Sophie Evans-Saunders
609,8/4/2024 8:54,251,400,1,1,B2C-Kunde,Point of Sale,,Jacob Miller-Ashton,Sophie Evans-Saunders
608,8/3/2024 14:53,183,400,1,1,B2C-Kunde Mrenda,Point of Sale,,Kieran Elliott,Sophie Evans-Saunders
608,8/3/2024 14:53,319,400,1,1,B2C-Managu Terere,Point of Sale,,Kieran Elliott,Sophie Evans-Saunders
608,8/3/2024 14:53,314,250,1,1, Delivery Cost     ,Point of Sale,,Kieran Elliott,Sophie Evans-Saunders
80,8/3/2024 12:26,243,400,1,1,B2C-Managu,Point of Sale,Riara,Darren Palmer,Sophie Evans-Saunders
80,8/3/2024 12:26,183,400,1,1,B2C-Kunde Mrenda,Point of Sale,Riara,Darren Palmer,Sophie Evans-Saunders
80,8/3/2024 12:26,314,200,1,1, Delivery Cost     ,Point of Sale,Riara,Darren Palmer,Sophie Evans-Saunders
80,8/3/2024 12:26,169,400,1,1,B2C-Mrenda Plain,Point of Sale,Riara,Darren Palmer,Sophie Evans-Saunders
607,8/3/2024 12:01,327,400,1,1,B2C-Terere Kunde,Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 12:01,319,400,1,1,B2C-Managu Terere,Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 12:01,251,400,1,1,B2C-Kunde,Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 12:01,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 12:01,44,400,1,1,B2C-Pumpkin,Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 12:01,345,400,1,1, Delivery Cost      ,Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 11:52,319,400,1,1,B2C-Managu Terere,Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 11:52,327,400,1,1,B2C-Terere Kunde,Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 11:52,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 11:52,251,400,1,1,B2C-Kunde,Point of Sale,,Martyn Brown,Sophie Evans-Saunders
607,8/3/2024 11:52,44,400,1,1,B2C-Pumpkin,Point of Sale,,Martyn Brown,Sophie Evans-Saunders
81,8/3/2024 11:44,251,800,2,2,B2C-Kunde,Point of Sale,Lavington,Rosie Scott,Sophie Evans-Saunders
81,8/3/2024 11:44,242,700,2,2,B2C-Githeri,Point of Sale,Lavington,Rosie Scott,Sophie Evans-Saunders
81,8/3/2024 11:44,314,200,1,1, Delivery Cost     ,Point of Sale,Lavington,Rosie Scott,Sophie Evans-Saunders
81,8/3/2024 11:44,243,800,2,2,B2C-Managu,Point of Sale,Lavington,Rosie Scott,Sophie Evans-Saunders
81,8/3/2024 11:44,331,3300,2,2,Dressed chicken,Point of Sale,Lavington,Rosie Scott,Sophie Evans-Saunders
29,8/3/2024 11:38,331,1650,1,1,Dressed chicken,Point of Sale,Kilimani,Dr Steven Bishop,Sophie Evans-Saunders
161,8/3/2024 11:17,319,800,2,2,B2C-Managu Terere,Point of Sale,Langata,Mr Dean Davis,Sophie Evans-Saunders
161,8/3/2024 11:17,183,800,2,2,B2C-Kunde Mrenda,Point of Sale,Langata,Mr Dean Davis,Sophie Evans-Saunders
161,8/3/2024 11:17,340,500,2,2,Unga Brown,Point of Sale,Langata,Mr Dean Davis,Sophie Evans-Saunders
161,8/3/2024 11:17,345,150,1,1, Delivery Cost      ,Point of Sale,Langata,Mr Dean Davis,Sophie Evans-Saunders
161,8/3/2024 11:17,9,400,1,1,Precooked Sagaa/Saget,Point of Sale,Langata,Mr Dean Davis,Sophie Evans-Saunders
161,8/3/2024 11:17,327,400,1,1,B2C-Terere Kunde,Point of Sale,Langata,Mr Dean Davis,Sophie Evans-Saunders
161,8/3/2024 11:17,177,400,1,1,B2C-Mrenda Mito Mix,Point of Sale,Langata,Mr Dean Davis,Sophie Evans-Saunders
560,8/3/2024 9:11,231,500,1,1,B2C-Fermented Managu ,Point of Sale,simba court,Dr Charles Stewart,Sophie Evans-Saunders
560,8/3/2024 9:11,183,400,1,1,B2C-Kunde Mrenda,Point of Sale,simba court,Dr Charles Stewart,Sophie Evans-Saunders
560,8/3/2024 9:11,331,1650,1,1,Dressed chicken,Point of Sale,simba court,Dr Charles Stewart,Sophie Evans-Saunders
560,8/3/2024 9:11,345,400,1,1, Delivery Cost      ,Point of Sale,simba court,Dr Charles Stewart,Sophie Evans-Saunders
560,8/3/2024 9:11,340,250,1,1,Unga Brown,Point of Sale,simba court,Dr Charles Stewart,Sophie Evans-Saunders
560,8/3/2024 9:11,328,400,1,1,B2C-Fried Omena,Point of Sale,simba court,Dr Charles Stewart,Sophie Evans-Saunders
606,8/3/2024 8:50,345,250,1,1, Delivery Cost      ,Point of Sale,,Toby Wilkinson-Smith,Sophie Evans-Saunders
606,8/3/2024 8:50,331,1650,1,1,Dressed chicken,Point of Sale,,Toby Wilkinson-Smith,Sophie Evans-Saunders
604,8/3/2024 7:37,319,400,1,1,B2C-Managu Terere,Point of Sale,,Leigh Tyler,Sophie Evans-Saunders
604,8/3/2024 7:37,231,500,1,1,B2C-Fermented Managu ,Point of Sale,,Leigh Tyler,Sophie Evans-Saunders
604,8/3/2024 7:37,343,500,1,1,Fermented Mrenda Mitoo,Point of Sale,,Leigh Tyler,Sophie Evans-Saunders
604,8/3/2024 7:37,44,400,1,1,B2C-Pumpkin,Point of Sale,,Leigh Tyler,Sophie Evans-Saunders
604,8/3/2024 7:37,292,500,1,1,B2C-Fermented sagaa,Point of Sale,,Leigh Tyler,Sophie Evans-Saunders
604,8/3/2024 7:37,11,600,2,2,Precooked Yellow Beans,Point of Sale,,Leigh Tyler,Sophie Evans-Saunders
604,8/3/2024 7:37,345,650,1,1, Delivery Cost      ,Point of Sale,,Leigh Tyler,Sophie Evans-Saunders
142,8/3/2024 7:31,244,400,1,1,B2C-Terere,Point of Sale,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,8/3/2024 7:31,40,400,1,1,B2C-Sagaa/Saget,Point of Sale,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,8/3/2024 7:31,288,400,1,1,B2C-Nderema ,Point of Sale,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,8/3/2024 7:31,251,400,1,1,B2C-Kunde,Point of Sale,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,8/3/2024 7:31,44,400,1,1,B2C-Pumpkin,Point of Sale,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,8/3/2024 7:31,169,400,1,1,B2C-Mrenda Plain,Point of Sale,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,8/3/2024 7:31,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,8/3/2024 7:31,340,500,2,2,Unga Brown,Point of Sale,Kileleshwa,Carly Cox,Sophie Evans-Saunders
142,8/3/2024 7:31,243,400,1,1,B2C-Managu,Point of Sale,Kileleshwa,Carly Cox,Sophie Evans-Saunders
603,8/3/2024 7:15,345,250,1,1, Delivery Cost      ,Point of Sale,,Christopher Burgess-Woodward,Sophie Evans-Saunders
603,8/3/2024 7:15,243,1600,4,4,B2C-Managu,Point of Sale,,Christopher Burgess-Woodward,Sophie Evans-Saunders
214,8/3/2024 7:07,128,100,1,1,Ack Woodley Delivery Cost,Point of Sale,Kileleshwa,Hannah Armstrong,Sophie Evans-Saunders
214,8/3/2024 7:07,251,400,1,1,B2C-Kunde,Point of Sale,Kileleshwa,Hannah Armstrong,Sophie Evans-Saunders
214,8/3/2024 7:07,319,400,1,1,B2C-Managu Terere,Point of Sale,Kileleshwa,Hannah Armstrong,Sophie Evans-Saunders
21,8/3/2024 6:25,314,200,1,1, Delivery Cost     ,Point of Sale,Kilimani,Malcolm Anderson,Sophie Evans-Saunders
21,8/3/2024 6:25,259,300,1,1,B2C-Yellow Beans,Point of Sale,Kilimani,Malcolm Anderson,Sophie Evans-Saunders
21,8/3/2024 6:25,242,350,1,1,B2C-Githeri,Point of Sale,Kilimani,Malcolm Anderson,Sophie Evans-Saunders
120,8/2/2024 16:59,40,800,2,2,B2C-Sagaa/Saget,Point of Sale,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
602,8/2/2024 13:50,231,500,1,1,B2C-Fermented Managu ,Point of Sale,,Marc Clarke,Sophie Evans-Saunders
602,8/2/2024 13:50,248,150,1,1,Kilimani Delivery fee,Point of Sale,,Marc Clarke,Sophie Evans-Saunders
602,8/2/2024 13:50,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,,Marc Clarke,Sophie Evans-Saunders
602,8/2/2024 13:50,251,400,1,1,B2C-Kunde,Point of Sale,,Marc Clarke,Sophie Evans-Saunders
372,8/2/2024 13:46,183,800,2,2,B2C-Kunde Mrenda,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:46,177,800,2,2,B2C-Mrenda Mito Mix,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:46,328,800,2,2,B2C-Fried Omena,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:46,327,800,2,2,B2C-Terere Kunde,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:46,344,1000,2,2,Fermented Kunde,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:46,291,400,1,1,nyayo estate delivery cost,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:46,340,500,2,2,Unga Brown,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:14,344,1000,2,2,Fermented Kunde,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:14,291,400,1,1,nyayo estate delivery cost,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:14,327,800,2,2,B2C-Terere Kunde,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:14,177,800,2,2,B2C-Mrenda Mito Mix,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
372,8/2/2024 13:14,183,800,2,2,B2C-Kunde Mrenda,Point of Sale,,Thomas Holmes,Sophie Evans-Saunders
601,8/2/2024 10:13,313,250,1,1,Westlands Delivery fee,Point of Sale,,Wayne Harris-Parker,Sophie Evans-Saunders
601,8/2/2024 10:13,329,300,1,1,B2C-Dried Omena,Point of Sale,,Wayne Harris-Parker,Sophie Evans-Saunders
601,8/2/2024 10:13,288,400,1,1,B2C-Nderema ,Point of Sale,,Wayne Harris-Parker,Sophie Evans-Saunders
601,8/2/2024 10:13,169,400,1,1,B2C-Mrenda Plain,Point of Sale,,Wayne Harris-Parker,Sophie Evans-Saunders
600,8/2/2024 10:05,343,500,1,1,Fermented Mrenda Mitoo,Point of Sale,,Bruce Clark,Sophie Evans-Saunders
600,8/2/2024 10:05,40,400,1,1,B2C-Sagaa/Saget,Point of Sale,,Bruce Clark,Sophie Evans-Saunders
600,8/2/2024 10:05,319,400,1,1,B2C-Managu Terere,Point of Sale,,Bruce Clark,Sophie Evans-Saunders
600,8/2/2024 10:05,169,400,1,1,B2C-Mrenda Plain,Point of Sale,,Bruce Clark,Sophie Evans-Saunders
600,8/2/2024 10:05,269,400,1,1,Imara daima Delivery Cost   ,Point of Sale,,Bruce Clark,Sophie Evans-Saunders
600,8/2/2024 10:05,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,,Bruce Clark,Sophie Evans-Saunders
600,8/2/2024 10:05,231,500,1,1,B2C-Fermented Managu ,Point of Sale,,Bruce Clark,Sophie Evans-Saunders
600,8/2/2024 10:05,292,500,1,1,B2C-Fermented sagaa,Point of Sale,,Bruce Clark,Sophie Evans-Saunders
,8/1/2024 17:26,276,400,1,1, Nasra garden estate Delivery Cost    ,Point of Sale,,Jonathan Richards,Sophie Evans-Saunders
599,8/1/2024 13:55,244,400,1,1,B2C-Terere,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:55,251,400,1,1,B2C-Kunde,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:55,40,400,1,1,B2C-Sagaa/Saget,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:55,231,500,1,1,B2C-Fermented Managu ,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:55,288,400,1,1,B2C-Nderema ,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:55,243,400,1,1,B2C-Managu,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:55,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:44,251,400,1,1,B2C-Kunde,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:44,44,400,1,1,B2C-Pumpkin,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:44,244,400,1,1,B2C-Terere,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:44,243,400,1,1,B2C-Managu,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:44,231,500,1,1,B2C-Fermented Managu ,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
599,8/1/2024 13:44,288,400,1,1,B2C-Nderema ,Point of Sale,Greenspan,Ruth Ellis,Sophie Evans-Saunders
598,8/1/2024 12:03,319,400,1,1,B2C-Managu Terere,Point of Sale,Ruaka,Carole Dodd,Sophie Evans-Saunders
598,8/1/2024 12:03,262,400,1,1,Ruaka Delivery Cost  ,Point of Sale,Ruaka,Carole Dodd,Sophie Evans-Saunders
598,8/1/2024 12:03,288,400,1,1,B2C-Nderema ,Point of Sale,Ruaka,Carole Dodd,Sophie Evans-Saunders
598,8/1/2024 12:03,292,500,1,1,B2C-Fermented sagaa,Point of Sale,Ruaka,Carole Dodd,Sophie Evans-Saunders
127,8/1/2024 10:43,313,300,1,1,Westlands Delivery fee,Point of Sale,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
127,8/1/2024 10:43,40,800,2,2,B2C-Sagaa/Saget,Point of Sale,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
127,8/1/2024 10:43,243,1600,4,4,B2C-Managu,Point of Sale,Westlands,Mrs Teresa Hudson,Sophie Evans-Saunders
595,8/1/2024 9:55,319,400,1,1,B2C-Managu Terere,Point of Sale,Ruaka,Simon Harrison,Sophie Evans-Saunders
595,8/1/2024 9:55,288,400,1,1,B2C-Nderema ,Point of Sale,Ruaka,Simon Harrison,Sophie Evans-Saunders
595,8/1/2024 9:55,262,400,1,1,Ruaka Delivery Cost  ,Point of Sale,Ruaka,Simon Harrison,Sophie Evans-Saunders
158,8/1/2024 9:43,292,1500,3,3,B2C-Fermented sagaa,Point of Sale,Garden Estate,Sharon Chambers-Clarke,Sophie Evans-Saunders
158,8/1/2024 9:43,311,350,1,1, Garden estate Delivery Cost     ,Point of Sale,Garden Estate,Sharon Chambers-Clarke,Sophie Evans-Saunders
158,8/1/2024 9:43,328,400,1,1,B2C-Fried Omena,Point of Sale,Garden Estate,Sharon Chambers-Clarke,Sophie Evans-Saunders
56,8/1/2024 9:38,107,150,1,1,Thindigua(Crest Apartments),Point of Sale,"Crest Apartments,Thindigua",Dr Bernard Thompson,Sophie Evans-Saunders
56,8/1/2024 9:38,169,800,2,2,B2C-Mrenda Plain,Point of Sale,"Crest Apartments,Thindigua",Dr Bernard Thompson,Sophie Evans-Saunders
594,8/1/2024 9:07,332,200,1,1, Mbaghathi road Delivery Cost      ,Point of Sale,Mbagathi Way ,Charlene Hilton-Rowley,Sophie Evans-Saunders
594,8/1/2024 9:07,328,400,1,1,B2C-Fried Omena,Point of Sale,Mbagathi Way ,Charlene Hilton-Rowley,Sophie Evans-Saunders
594,8/1/2024 9:07,169,400,1,1,B2C-Mrenda Plain,Point of Sale,Mbagathi Way ,Charlene Hilton-Rowley,Sophie Evans-Saunders
594,8/1/2024 9:07,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,Mbagathi Way ,Charlene Hilton-Rowley,Sophie Evans-Saunders
594,8/1/2024 9:07,340,250,1,1,Unga Brown,Point of Sale,Mbagathi Way ,Charlene Hilton-Rowley,Sophie Evans-Saunders
591,8/1/2024 8:58,243,400,1,1,B2C-Managu,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
591,8/1/2024 8:58,342,400,1,1,zimmerman delivery fee,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
591,8/1/2024 8:58,244,400,1,1,B2C-Terere,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
591,8/1/2024 8:58,169,400,1,1,B2C-Mrenda Plain,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
591,8/1/2024 8:58,251,400,1,1,B2C-Kunde,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
592,8/1/2024 8:46,243,400,1,1,B2C-Managu,Point of Sale,Riara,Ross Wilson-Jones,Sophie Evans-Saunders
592,8/1/2024 8:46,251,800,2,2,B2C-Kunde,Point of Sale,Riara,Ross Wilson-Jones,Sophie Evans-Saunders
592,8/1/2024 8:46,280,200,1,1,Riara road Delivery Cost ,Point of Sale,Riara,Ross Wilson-Jones,Sophie Evans-Saunders
591,8/1/2024 8:38,169,400,1,1,B2C-Mrenda Plain,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
591,8/1/2024 8:38,340,500,2,2,Unga Brown,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
591,8/1/2024 8:38,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
591,8/1/2024 8:38,342,400,1,1,zimmerman delivery fee,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
591,8/1/2024 8:38,328,400,1,1,B2C-Fried Omena,Point of Sale,Zimmerman ,Maureen Craig-Collins,Sophie Evans-Saunders
590,7/31/2024 14:31,341,400,1,1,Kahawa Sukari,Point of Sale,Kahawa Sukari,Mr Matthew Moore,Sophie Evans-Saunders
590,7/31/2024 14:31,243,400,1,1,B2C-Managu,Point of Sale,Kahawa Sukari,Mr Matthew Moore,Sophie Evans-Saunders
590,7/31/2024 14:31,340,500,2,2,Unga Brown,Point of Sale,Kahawa Sukari,Mr Matthew Moore,Sophie Evans-Saunders
590,7/31/2024 14:31,244,400,1,1,B2C-Terere,Point of Sale,Kahawa Sukari,Mr Matthew Moore,Sophie Evans-Saunders
589,7/31/2024 13:28,115,250,1,1,Madaraka estate Delivery Cost  ,Point of Sale,Madaraka,Dr Alan Murphy,Sophie Evans-Saunders
589,7/31/2024 13:28,251,400,1,1,B2C-Kunde,Point of Sale,Madaraka,Dr Alan Murphy,Sophie Evans-Saunders
589,7/31/2024 13:28,244,400,1,1,B2C-Terere,Point of Sale,Madaraka,Dr Alan Murphy,Sophie Evans-Saunders
589,7/31/2024 13:28,327,400,1,1,B2C-Terere Kunde,Point of Sale,Madaraka,Dr Alan Murphy,Sophie Evans-Saunders
588,7/31/2024 11:41,251,800,2,2,B2C-Kunde,Point of Sale,DSTV,Ellie Cooper,Sophie Evans-Saunders
588,7/31/2024 11:41,40,400,1,1,B2C-Sagaa/Saget,Point of Sale,DSTV,Ellie Cooper,Sophie Evans-Saunders
588,7/31/2024 11:41,243,800,2,2,B2C-Managu,Point of Sale,DSTV,Ellie Cooper,Sophie Evans-Saunders
587,7/31/2024 11:18,40,400,1,1,B2C-Sagaa/Saget,Point of Sale,Kiambu road,Barbara Parsons,Sophie Evans-Saunders
587,7/31/2024 11:18,325,300,1,1,Kiambu Road Delivery Fee,Point of Sale,Kiambu road,Barbara Parsons,Sophie Evans-Saunders
587,7/31/2024 11:18,319,800,2,2,B2C-Managu Terere,Point of Sale,Kiambu road,Barbara Parsons,Sophie Evans-Saunders
32,7/31/2024 11:14,231,500,1,1,B2C-Fermented Managu ,Point of Sale,Ruaka,Marc Patel-Smith,Sophie Evans-Saunders
32,7/31/2024 11:14,340,250,1,1,Unga Brown,Point of Sale,Ruaka,Marc Patel-Smith,Sophie Evans-Saunders
32,7/31/2024 11:14,172,350,1,1,Kitusuru Delivery Cost  ,Point of Sale,Ruaka,Marc Patel-Smith,Sophie Evans-Saunders
32,7/31/2024 11:14,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,Ruaka,Marc Patel-Smith,Sophie Evans-Saunders
40,7/31/2024 10:47,243,400,1,1,B2C-Managu,Point of Sale,Nairobi,Dr Alexander Howe,Sophie Evans-Saunders
40,7/31/2024 10:47,328,1200,3,3,B2C-Fried Omena,Point of Sale,Nairobi,Dr Alexander Howe,Sophie Evans-Saunders
40,7/31/2024 10:47,44,400,1,1,B2C-Pumpkin,Point of Sale,Nairobi,Dr Alexander Howe,Sophie Evans-Saunders
